Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,SCA_PassLive,SCA_PassDead,SCA_TO,SCA_Sh,SCA_Fld,SCA_Def,GCA,GCA90,GCA_PassLive,GCA_PassDead,GCA_TO,GCA_Sh,GCA_Fld,GCA_Def,Season
529,Andrea Sodero,ITA,['MF'],Empoli,18,2004,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
530,Ola Solbakken,NOR,['FW'],Roma,24,1998,0.3,1,3.91,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
531,Daniele Sommariva,ITA,['GK'],Genoa,26,1997,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
532,Yann Sommer,SUI,['GK'],Inter,34,1988,34.0,6,0.18,6,0,0,0,0,0,2,0.06,2,0,0,0,0,0,2023-2024
533,Brandon Soppy,FRA,['DF'],Torino,21,2002,2.0,3,1.52,1,0,0,1,1,0,0,0.00,0,0,0,0,0,0,2023-2024
534,Alessandro Sorrentino,ITA,['GK'],Monza,21,2002,6.1,1,0.16,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
535,Riccardo Sottil,ITA,['FW'],Fiorentina,24,1999,12.3,45,3.67,35,0,4,2,4,0,5,0.41,4,0,1,0,0,0,2023-2024
536,Matìas Soulé,ARG,"['FW', 'MF']",Frosinone,20,2003,34.7,188,5.42,121,25,25,10,4,3,11,0.32,7,2,1,0,0,1,2023-2024
537,Djed Spence,ENG,['DF'],Genoa,22,2000,9.5,12,1.26,7,2,1,2,0,0,0,0.00,0,0,0,0,0,0,2023-2024
538,Leonardo Spinazzola,ITA,['DF'],Roma,30,1993,14.6,44,3.02,39,1,3,1,0,0,4,0.27,3,0,1,0,0,0,2023-2024
539,Marco Sportiello,ITA,['GK'],Milan,31,1992,7.0,2,0.29,2,0,0,0,0,0,1,0.14,1,0,0,0,0,0,2023-2024
540,Trivante Stewart,JAM,"['FW', 'MF']",Salernitana,23,2000,1.1,3,2.70,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
541,Gabriel Strefezza,BRA,['FW'],Lecce,26,1997,12.4,41,3.32,30,4,1,3,1,2,2,0.16,1,1,0,0,0,0,2023-2024
542,Kevin Strootman,NED,['MF'],Genoa,33,1990,13.4,39,2.91,32,5,0,0,1,1,5,0.37,5,0,0,0,0,0,2023-2024
543,Isaac Success,NGA,"['FW', 'MF']",Udinese,27,1996,9.8,29,2.96,18,0,3,3,5,0,2,0.20,1,0,0,1,0,0,2023-2024
544,Ibrahim Sulemana,GHA,['MF'],Cagliari,20,2003,14.9,20,1.34,17,0,1,1,1,0,1,0.07,1,0,0,0,0,0,2023-2024
545,Tomáš Suslov,SVK,"['MF', 'FW']",Hellas Verona,21,2002,23.2,69,2.97,37,13,6,5,5,3,7,0.30,5,1,0,1,0,0,2023-2024
546,Mile Svilar,SRB,['GK'],Roma,23,1999,15.0,3,0.20,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
547,Karol Świderski,POL,"['FW', 'MF']",Hellas Verona,26,1997,5.6,17,3.04,13,0,1,0,3,0,1,0.18,1,0,0,0,0,0,2023-2024
548,Wojciech Szczęsny,POL,['GK'],Juventus,33,1990,35.0,2,0.06,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
549,Przemysław Szymiński,POL,['MF'],Frosinone,29,1994,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
550,Adrien Tameze,CMR,"['DF', 'MF']",Torino,29,1994,23.8,32,1.34,29,0,0,1,0,2,4,0.17,2,0,0,0,0,2,2023-2024
551,Elayis Tavsan,NED,"['MF', 'FW']",Hellas Verona,22,2001,0.6,1,1.80,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
552,Loum Tchaouna,FRA,"['FW', 'MF']",Salernitana,19,2003,23.3,56,2.40,42,1,5,6,2,0,7,0.30,4,0,2,1,0,0,2023-2024
553,Jackson Tchatchoua,CMR,['DF'],Hellas Verona,21,2001,19.2,33,1.72,27,2,2,0,1,1,2,0.10,2,0,0,0,0,0,2023-2024
554,Filippo Terracciano,ITA,['DF'],Hellas Verona,20,2003,14.4,36,2.50,20,9,3,3,1,0,4,0.28,2,1,0,1,0,0,2023-2024
555,Filippo Terracciano,ITA,"['DF', 'FW']",Milan,20,2003,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
556,Pietro Terracciano,ITA,['GK'],Fiorentina,33,1990,33.0,4,0.12,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
557,Florian Thauvin,FRA,['FW'],Udinese,30,1993,19.0,71,3.74,53,6,4,6,2,0,4,0.21,4,0,0,0,0,0,2023-2024
558,Malick Thiaw,GER,['DF'],Milan,21,2001,18.0,19,1.06,16,0,0,3,0,0,2,0.11,2,0,0,0,0,0,2023-2024
559,Morten Thorsby,NOR,['MF'],Genoa,27,1996,12.9,14,1.09,11,0,1,2,0,0,2,0.16,1,0,0,1,0,0,2023-2024
560,Kristian Thorstvedt,NOR,['MF'],Sassuolo,24,1999,26.6,80,3.00,66,1,3,4,3,3,4,0.15,1,0,0,1,1,1,2023-2024
561,Marcus Thuram,FRA,['FW'],Inter,25,1997,29.9,81,2.71,51,0,6,10,13,1,17,0.57,10,0,2,0,5,0,2023-2024
562,Antonio Tikvić,CRO,['DF'],Udinese,19,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
563,Jeremy Toljan,GER,['DF'],Sassuolo,28,1994,23.1,38,1.64,33,3,0,1,1,0,7,0.30,6,0,0,0,1,0,2023-2024
564,Rafael Tolói,ITA,['DF'],Atalanta,32,1990,10.7,6,0.56,5,0,0,0,0,1,1,0.09,0,0,0,0,0,1,2023-2024
565,Fikayo Tomori,ENG,['DF'],Milan,25,1997,23.6,12,0.51,10,0,0,2,0,0,1,0.04,1,0,0,0,0,0,2023-2024
566,Ahmed Touba,ALG,['DF'],Lecce,25,1998,3.1,1,0.32,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
567,Chaka Traorè,CIV,['FW'],Milan,18,2004,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
568,Stefano Turati,ITA,['GK'],Frosinone,21,2001,30.5,1,0.03,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
569,Kacper Urbanski,POL,"['MF', 'FW']",Bologna,18,2004,10.3,35,3.40,24,5,3,3,0,0,1,0.10,0,0,0,1,0,0,2023-2024
570,Emanuele Valeri,ITA,['DF'],Frosinone,24,1998,13.1,37,2.83,28,4,0,1,2,2,2,0.15,1,0,0,0,1,0,2023-2024
571,Johan Vásquez,MEX,['DF'],Genoa,24,1998,31.7,39,1.23,21,1,4,8,5,0,4,0.13,2,0,0,2,0,0,2023-2024
572,Matías Vecino,URU,['MF'],Lazio,31,1991,12.8,26,2.03,23,0,0,2,0,1,2,0.16,1,0,0,1,0,0,2023-2024
573,Lorenzo Venuti,ITA,['DF'],Lecce,28,1995,4.0,8,1.98,7,0,0,1,0,0,0,0.00,0,0,0,0,0,0,2023-2024
574,Simone Verdi,ITA,['FW'],Torino,31,1992,0.0,1,22.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
575,Emanuel Vignato,ITA,"['MF', 'FW']",Salernitana,22,2000,3.5,7,2.03,6,0,0,0,0,1,1,0.29,1,0,0,0,0,0,2023-2024
576,Samuele Vignato,ITA,"['MF', 'FW']",Monza,19,2004,3.8,11,2.89,7,2,1,1,0,0,0,0.00,0,0,0,0,0,0,2023-2024
577,Matías Viña,URU,['DF'],Sassuolo,25,1997,11.3,33,2.93,24,2,3,1,2,1,6,0.53,5,0,0,1,0,0,2023-2024
578,Rúben Vinagre,POR,"['DF', 'FW']",Hellas Verona,24,1999,3.1,9,2.86,8,0,1,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
579,Nicolas Viola,ITA,"['MF', 'FW']",Cagliari,33,1989,13.4,64,4.78,27,27,2,2,5,1,4,0.30,1,2,0,0,0,1,2023-2024
580,Mattia Viti,ITA,['DF'],Sassuolo,21,2002,10.9,7,0.64,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
581,Vitinha,POR,"['FW', 'MF']",Genoa,23,2000,3.2,8,2.53,3,1,1,0,3,0,0,0.00,0,0,0,0,0,0,2023-2024
582,Dušan Vlahović,SRB,['FW'],Juventus,23,2000,25.6,73,2.85,49,1,5,15,2,1,9,0.35,6,0,0,3,0,0,2023-2024
583,Nikola Vlašić,CRO,"['MF', 'FW']",Torino,25,1997,29.0,95,3.28,78,0,3,9,1,4,8,0.28,7,0,1,0,0,0,2023-2024
584,Alessandro Vogliacco,ITA,['DF'],Genoa,24,1998,13.0,23,1.77,19,3,0,0,1,0,3,0.23,2,0,0,0,1,0,2023-2024
585,Mërgim Vojvoda,KVX,['DF'],Torino,28,1995,15.3,38,2.48,34,3,1,0,0,0,4,0.26,2,2,0,0,0,0,2023-2024
586,Cristian Volpato,ITA,"['MF', 'FW']",Sassuolo,19,2003,7.2,35,4.90,21,6,6,2,0,0,2,0.28,2,0,0,0,0,0,2023-2024
587,Stefan de Vrij,NED,['DF'],Inter,31,1992,17.6,9,0.51,7,0,0,1,0,1,1,0.06,1,0,0,0,0,0,2023-2024
588,Walace,BRA,['MF'],Udinese,28,1995,36.0,57,1.58,46,1,0,5,3,2,3,0.08,3,0,0,0,0,0,2023-2024
589,Sebastian Walukiewicz,POL,['DF'],Empoli,23,2000,22.8,14,0.61,9,0,2,1,1,1,1,0.04,1,0,0,0,0,0,2023-2024
590,Timothy Weah,USA,"['DF', 'FW']",Juventus,23,2000,14.0,30,2.15,25,1,0,2,2,0,2,0.14,2,0,0,0,0,0,2023-2024
591,Shon Weissman,ISR,"['FW', 'DF']",Salernitana,27,1996,5.5,3,0.55,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0,2023-2024
592,Mateusz Wieteska,POL,['DF'],Cagliari,26,1997,10.7,9,0.84,8,0,0,0,0,1,1,0.09,1,0,0,0,0,0,2023-2024
593,Kenan Yıldız,TUR,"['FW', 'MF']",Juventus,18,2005,10.6,39,3.69,26,2,5,2,3,1,4,0.38,0,0,1,1,1,1,2023-2024
594,Mattia Zaccagni,ITA,"['FW', 'MF']",Lazio,28,1995,21.7,74,3.40,43,13,8,7,3,0,8,0.37,2,1,0,3,2,0,2023-2024
595,Nicola Zalewski,POL,"['DF', 'FW']",Roma,21,2002,10.8,37,3.44,23,2,5,3,4,0,3,0.28,2,0,0,1,0,0,2023-2024
596,Andre-Frank Zambo Anguissa,CMR,['MF'],Napoli,27,1995,31.0,89,2.88,84,1,1,2,1,0,4,0.13,4,0,0,0,0,0,2023-2024
597,Alessandro Zanoli,ITA,['DF'],Salernitana,22,2000,10.2,24,2.34,20,2,0,1,1,0,2,0.20,2,0,0,0,0,0,2023-2024
598,Alessandro Zanoli,ITA,"['DF', 'FW']",Napoli,22,2000,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
599,Duván Zapata,COL,['FW'],Torino,32,1991,32.0,75,2.34,53,0,8,5,9,0,6,0.19,4,0,1,1,0,0,2023-2024
600,Duván Zapata,COL,['FW'],Atalanta,32,1991,1.2,4,3.21,3,0,1,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
601,Gabriele Zappa,ITA,['DF'],Cagliari,23,1999,28.5,60,2.11,47,3,1,5,2,2,6,0.21,3,1,0,1,1,0,2023-2024
602,Davide Zappacosta,ITA,['DF'],Atalanta,31,1992,20.7,49,2.36,30,4,4,11,0,0,6,0.29,3,1,0,2,0,0,2023-2024
603,Oier Zarraga,ESP,['MF'],Udinese,24,1999,4.5,6,1.34,5,1,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
604,Jordan Zemura,ZIM,['DF'],Udinese,23,1999,11.5,19,1.65,11,3,1,1,2,1,1,0.09,1,0,0,0,0,0,2023-2024
605,Alessio Zerbin,ITA,"['DF', 'FW']",Monza,24,1999,7.6,29,3.82,19,1,2,4,3,0,2,0.26,2,0,0,0,0,0,2023-2024
606,Alessio Zerbin,ITA,"['FW', 'DF']",Napoli,24,1999,1.7,5,3.00,4,0,0,0,1,0,1,0.60,0,0,0,0,1,0,2023-2024
607,Kevin Zeroli,ITA,['MF'],Milan,18,2005,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
608,Piotr Zieliński,POL,['MF'],Napoli,29,1994,21.4,91,4.26,60,21,4,5,1,0,8,0.37,4,1,0,2,1,0,2023-2024
609,David Zima,CZE,['DF'],Torino,22,2000,1.0,1,0.99,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,2023-2024
610,Joshua Zirkzee,NED,['FW'],Bologna,22,2001,30.7,97,3.17,70,0,16,9,2,0,10,0.33,6,0,2,2,0,0,2023-2024
611,Nadir Zortea,ITA,['DF'],Frosinone,24,1999,14.0,41,2.93,31,5,2,2,0,1,7,0.50,6,0,1,0,0,0,2023-2024
612,Nadir Zortea,ITA,['DF'],Atalanta,24,1999,1.7,10,6.04,6,1,1,1,1,0,2,1.21,2,0,0,0,0,0,2023-2024
613,Szymon Żurkowski,POL,['MF'],Empoli,25,1997,9.6,17,1.76,10,0,1,1,4,1,1,0.10,1,0,0,0,0,0,2023-2024
614,Milan Đurić,BIH,['FW'],Hellas Verona,33,1990,13.4,33,2.47,25,0,0,5,2,1,4,0.30,1,0,0,0,2,1,2023-2024
615,Milan Đurić,BIH,['FW'],Monza,33,1990,14.0,13,0.93,8,0,0,5,0,0,1,0.07,1,0,0,0,0,0,2023-2024
616,Mateusz Łęgowski,POL,['MF'],Salernitana,20,2003,12.7,18,1.41,15,0,0,1,1,1,0,0.00,0,0,0,0,0,0,2023-2024
