Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Season
521,Esteban Saveljich,MNE,['FW'],Rayo Vallecano,31,1991,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,2022-2023
522,Stefan Savić,MNE,['DF'],Atlético Madrid,31,1991,21.6,0,2,1,50.0,0.09,0.05,0.00,0.00,13.0,0,0,0,0.2,0.2,0.09,-0.2,-0.2,Matches,2022-2023
523,Haris Seferović,SUI,['FW'],Celta Vigo,30,1992,9.9,3,13,7,53.8,1.32,0.71,0.23,0.43,11.0,0,0,0,1.8,1.8,0.14,+1.2,+1.2,Matches,2022-2023
524,Jaime Seoane,ESP,"['MF', 'FW']",Getafe,25,1997,3.6,0,2,0,0.0,0.55,0.00,0.00,,21.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches,2022-2023
525,David Silva,ESP,['MF'],Real Sociedad,36,1986,21.5,2,30,13,43.3,1.39,0.60,0.07,0.15,15.4,1,0,0,3.8,3.8,0.13,-1.8,-1.8,Matches,2022-2023
526,Rui Silva,POR,['GK'],Betis,28,1994,26.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,2022-2023
527,Simo,ESP,['DF'],Espanyol,17,2005,1.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,2022-2023
528,Unai Simón,ESP,['GK'],Athletic Club,25,1997,30.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,2022-2023
529,Rubén Sobrino,ESP,"['MF', 'FW']",Cádiz,30,1992,27.4,3,33,12,36.4,1.20,0.44,0.09,0.25,13.6,0,0,0,4.9,4.9,0.15,-1.9,-1.9,Matches,2022-2023
530,Alex Sola,ESP,['DF'],Real Sociedad,23,1999,3.9,0,4,1,25.0,1.03,0.26,0.00,0.00,26.4,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches,2022-2023
531,Augusto Solari,ARG,['MF'],Celta Vigo,30,1992,2.9,0,2,0,0.0,0.69,0.00,0.00,,14.4,0,0,0,0.3,0.3,0.14,-0.3,-0.3,Matches,2022-2023
532,Carlos Soler,ESP,['MF'],Valencia,25,1997,2.7,1,4,1,25.0,1.49,0.37,0.00,0.00,30.0,3,1,1,0.9,0.2,0.04,+0.1,-0.2,Matches,2022-2023
533,David Soria,ESP,['GK'],Getafe,29,1993,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,2022-2023
534,Hugo Sotelo,ESP,['MF'],Celta Vigo,18,2003,0.2,0,1,0,0.0,5.29,0.00,0.00,,20.8,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches,2022-2023
535,Dyego Sousa,POR,['FW'],Almería,32,1989,5.9,0,13,4,30.8,2.22,0.68,0.00,0.00,14.2,0,0,0,1.2,1.2,0.09,-1.2,-1.2,Matches,2022-2023
536,Vinicius Souza,BRA,['MF'],Espanyol,23,1999,27.0,1,10,4,40.0,0.37,0.15,0.10,0.25,21.9,0,0,0,0.8,0.8,0.08,+0.2,+0.2,Matches,2022-2023
537,Jørgen Strand Larsen,NOR,['FW'],Celta Vigo,22,2000,18.9,4,41,15,36.6,2.16,0.79,0.10,0.27,12.6,0,0,0,5.6,5.6,0.14,-1.6,-1.6,Matches,2022-2023
538,Cristhian Stuani,URU,['FW'],Girona,35,1986,12.1,9,29,15,51.7,2.39,1.24,0.14,0.27,13.0,0,5,6,9.7,5.0,0.17,-0.7,-1.0,Matches,2022-2023
539,Damián Suárez,URU,"['DF', 'MF']",Getafe,34,1988,21.6,1,6,1,16.7,0.28,0.05,0.17,1.00,19.0,0,0,0,1.1,1.1,0.18,-0.1,-0.1,Matches,2022-2023
540,Denis Suárez,ESP,"['MF', 'FW']",Espanyol,28,1994,10.5,0,4,2,50.0,0.38,0.19,0.00,0.00,19.4,0,0,0,0.5,0.5,0.12,-0.5,-0.5,Matches,2022-2023
541,Mario Suárez,ESP,"['MF', 'DF']",Rayo Vallecano,35,1987,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,2022-2023
542,Suso,ESP,"['MF', 'FW']",Sevilla,28,1993,11.8,2,24,9,37.5,2.03,0.76,0.08,0.22,24.1,2,0,0,1.1,1.1,0.05,+0.9,+0.9,Matches,2022-2023
543,Williot Swedberg,SWE,['MF'],Celta Vigo,18,2004,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,2022-2023
544,Alexander Sørloth,NOR,['FW'],Real Sociedad,26,1995,26.5,12,63,27,42.9,2.38,1.02,0.19,0.44,11.3,0,0,0,12.7,12.7,0.20,-0.7,-0.7,Matches,2022-2023
545,Renato Tapia,PER,"['MF', 'DF']",Celta Vigo,27,1995,16.1,0,15,3,20.0,0.93,0.19,0.00,0.00,19.3,1,0,0,1.0,1.0,0.06,-1.0,-1.0,Matches,2022-2023
546,Aurélien Tchouaméni,FRA,['MF'],Real Madrid,22,2000,23.5,0,38,6,15.8,1.61,0.25,0.00,0.00,22.1,0,0,0,1.8,1.8,0.05,-1.8,-1.8,Matches,2022-2023
547,Alex Telles,BRA,['DF'],Sevilla,29,1992,15.9,0,12,1,8.3,0.76,0.06,0.00,0.00,22.5,1,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches,2022-2023
548,Marc-André ter Stegen,GER,['GK'],Barcelona,30,1992,37.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,2022-2023
549,Ramón Terrats,ESP,['MF'],Villarreal,21,2000,9.1,1,15,6,40.0,1.65,0.66,0.07,0.17,24.3,0,0,0,0.9,0.9,0.06,+0.1,+0.1,Matches,2022-2023
550,Ramón Terrats,ESP,['MF'],Girona,21,2000,2.4,0,4,0,0.0,1.70,0.00,0.00,,25.2,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches,2022-2023
551,Raúl de Tomás,ESP,['FW'],Rayo Vallecano,27,1994,8.9,4,41,14,34.1,4.58,1.57,0.07,0.21,20.6,1,1,2,5.1,3.5,0.09,-1.1,-0.5,Matches,2022-2023
552,Pablo Torre,ESP,"['FW', 'MF']",Barcelona,19,2003,1.6,0,1,0,0.0,0.62,0.00,0.00,,25.9,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,2022-2023
553,David Torres,ESP,['DF'],Valladolid,19,2003,4.3,0,1,0,0.0,0.23,0.00,0.00,,4.8,0,0,0,0.5,0.5,0.54,-0.5,-0.5,Matches,2022-2023
554,Ferrán Torres,ESP,"['FW', 'MF']",Barcelona,22,2000,15.5,4,37,11,29.7,2.39,0.71,0.11,0.36,15.6,1,0,1,4.9,4.1,0.11,-0.9,-0.1,Matches,2022-2023
555,Óliver Torres,ESP,"['MF', 'FW']",Sevilla,27,1994,23.7,3,22,7,31.8,0.93,0.29,0.14,0.43,17.1,0,0,0,2.6,2.6,0.12,+0.4,+0.4,Matches,2022-2023
556,Pau Torres,ESP,['DF'],Villarreal,25,1997,33.9,1,12,5,41.7,0.35,0.15,0.08,0.20,9.5,0,0,0,2.4,2.4,0.20,-1.4,-1.4,Matches,2022-2023
557,Roberto Torres,ESP,"['FW', 'MF']",Osasuna,33,1989,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,2022-2023
558,Lucas Torró,ESP,['MF'],Osasuna,28,1994,27.5,1,28,4,14.3,1.02,0.15,0.04,0.25,24.9,0,0,0,1.4,1.4,0.05,-0.4,-0.4,Matches,2022-2023
559,Nabil Touaizi,MAR,['MF'],Espanyol,21,2001,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,2022-2023
560,Óscar Trejo,ARG,"['MF', 'FW']",Rayo Vallecano,34,1988,23.8,3,23,6,26.1,0.97,0.25,0.09,0.33,18.6,0,1,2,3.4,1.8,0.08,-0.4,+0.2,Matches,2022-2023
561,Manu Trigueros,ESP,['MF'],Villarreal,30,1991,9.2,0,8,2,25.0,0.87,0.22,0.00,0.00,24.4,1,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches,2022-2023
562,Viktor Tsyhankov,UKR,['MF'],Girona,24,1997,16.5,3,19,9,47.4,1.15,0.54,0.16,0.33,18.0,0,0,0,2.8,2.8,0.15,+0.2,+0.2,Matches,2022-2023
563,Beñat Turrientes,ESP,"['MF', 'FW']",Real Sociedad,20,2002,1.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,2022-2023
564,Enes Ünal,TUR,['FW'],Getafe,25,1997,33.0,14,82,31,37.8,2.48,0.94,0.11,0.29,18.8,16,5,6,11.7,7.1,0.09,+2.3,+1.9,Matches,2022-2023
565,Oscar Ureña,DOM,['MF'],Girona,19,2003,1.1,0,1,1,100.0,0.90,0.90,0.00,0.00,16.9,0,0,0,0.2,0.2,0.18,-0.2,-0.2,Matches,2022-2023
566,Óscar Valentín,ESP,['MF'],Rayo Vallecano,27,1994,28.4,0,13,1,7.7,0.46,0.04,0.00,0.00,23.6,0,0,0,0.5,0.5,0.04,-0.5,-0.5,Matches,2022-2023
567,Martin Valjent,SVK,['DF'],Mallorca,26,1995,29.5,0,6,2,33.3,0.20,0.07,0.00,0.00,21.1,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches,2022-2023
568,Jesús Vallejo,ESP,['DF'],Real Madrid,25,1997,0.2,0,1,1,100.0,4.09,4.09,0.00,0.00,5.7,0,0,0,0.3,0.3,0.32,-0.3,-0.3,Matches,2022-2023
569,Manu Vallejo,ESP,"['FW', 'MF']",Girona,25,1997,2.3,0,1,1,100.0,0.44,0.44,0.00,0.00,12.6,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches,2022-2023
570,Federico Valverde,URU,"['MF', 'FW']",Real Madrid,24,1998,27.8,7,63,21,33.3,2.27,0.76,0.11,0.33,22.7,2,0,0,4.3,4.3,0.07,+2.7,+2.7,Matches,2022-2023
571,Jesus Vazquez,ESP,"['DF', 'MF']",Valencia,19,2003,3.4,0,6,1,16.7,1.74,0.29,0.00,0.00,21.0,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches,2022-2023
572,Kevin Vázquez,ESP,"['DF', 'MF']",Celta Vigo,29,1993,4.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,2022-2023
573,Lucas Vázquez,ESP,['DF'],Real Madrid,31,1991,12.7,4,14,7,50.0,1.10,0.55,0.29,0.57,18.5,0,0,0,1.9,1.9,0.14,+2.1,+2.1,Matches,2022-2023
574,Gabriel Veiga,ESP,['MF'],Celta Vigo,20,2002,25.5,11,62,29,46.8,2.43,1.14,0.18,0.38,19.8,0,0,0,6.1,6.1,0.10,+4.9,+4.9,Matches,2022-2023
575,Unai Vencedor Paris,ESP,['MF'],Athletic Club,21,2000,2.1,0,3,1,33.3,1.40,0.47,0.00,0.00,16.3,0,0,0,0.5,0.5,0.16,-0.5,-0.5,Matches,2022-2023
576,Gonzalo Verdú,ESP,['DF'],Elche,33,1988,7.8,1,9,2,22.2,1.15,0.26,0.11,0.50,12.2,1,0,0,0.6,0.6,0.07,+0.4,+0.4,Matches,2022-2023
577,Mikel Vesga,ESP,['MF'],Athletic Club,29,1993,28.6,3,25,3,12.0,0.87,0.10,0.04,0.33,21.9,0,2,3,3.9,1.5,0.06,-0.9,-0.5,Matches,2022-2023
578,Aleix Vidal,ESP,"['MF', 'FW']",Espanyol,32,1989,11.4,0,3,2,66.7,0.26,0.18,0.00,0.00,17.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches,2022-2023
579,Nacho Vidal,ESP,['DF'],Osasuna,27,1995,13.9,0,9,2,22.2,0.65,0.14,0.00,0.00,19.8,0,0,0,0.6,0.6,0.06,-0.6,-0.6,Matches,2022-2023
580,Toni Villa,ESP,['MF'],Valladolid,27,1995,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,2022-2023
581,Toni Villa,ESP,"['MF', 'FW']",Girona,27,1995,9.9,1,17,3,17.6,1.71,0.30,0.06,0.33,22.4,0,0,0,1.0,1.0,0.06,0.0,0.0,Matches,2022-2023
582,Asier Villalibre,ESP,['FW'],Athletic Club,24,1997,1.1,0,4,1,25.0,3.71,0.93,0.00,0.00,11.6,0,0,0,0.3,0.3,0.08,-0.3,-0.3,Matches,2022-2023
583,Gonzalo Villar,ESP,['MF'],Getafe,24,1998,5.1,0,3,1,33.3,0.59,0.20,0.00,0.00,19.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches,2022-2023
584,Iván Villar,ESP,['GK'],Celta Vigo,25,1997,19.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,2022-2023
585,Daniel Vivian,ESP,['DF'],Athletic Club,23,1999,26.4,1,13,2,15.4,0.49,0.08,0.08,0.50,12.7,0,0,0,1.2,1.2,0.09,-0.2,-0.2,Matches,2022-2023
586,Shon Weissman,ISR,['FW'],Valladolid,26,1996,8.3,1,18,7,38.9,2.17,0.84,0.06,0.14,12.8,0,0,0,2.3,2.3,0.13,-1.3,-1.3,Matches,2022-2023
587,Axel Werner,ARG,['GK'],Elche,26,1996,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,2022-2023
588,Iñaki Williams,GHA,['FW'],Athletic Club,28,1994,31.5,10,83,32,38.6,2.63,1.02,0.11,0.28,15.1,0,1,2,10.7,9.1,0.11,-0.7,-0.1,Matches,2022-2023
589,Nico Williams,ESP,['FW'],Athletic Club,20,2002,29.5,6,61,20,32.8,2.07,0.68,0.10,0.30,17.7,1,0,0,4.9,4.9,0.08,+1.1,+1.1,Matches,2022-2023
590,Axel Witsel,BEL,"['DF', 'MF']",Atlético Madrid,33,1989,25.1,0,9,0,0.0,0.36,0.00,0.00,,15.0,0,0,0,0.6,0.6,0.07,-0.6,-0.6,Matches,2022-2023
591,Lamine Yamal,ESP,['FW'],Barcelona,15,2007,0.1,0,1,1,100.0,11.25,11.25,0.00,0.00,10.9,0,0,0,0.4,0.4,0.35,-0.4,-0.4,Matches,2022-2023
592,Jawad El Yamiq,MAR,['DF'],Valladolid,30,1992,17.9,1,17,4,23.5,0.95,0.22,0.06,0.25,20.2,0,0,0,1.1,1.1,0.07,-0.1,-0.1,Matches,2022-2023
593,Joseba Zaldúa,ESP,['DF'],Cádiz,30,1992,7.1,0,1,0,0.0,0.14,0.00,0.00,,32.7,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches,2022-2023
594,Oier Zarraga,ESP,['MF'],Athletic Club,23,1999,9.5,0,18,5,27.8,1.90,0.53,0.00,0.00,24.6,0,0,0,1.3,1.3,0.07,-1.3,-1.3,Matches,2022-2023
595,Igor Zubeldia,ESP,['DF'],Real Sociedad,25,1997,28.2,1,6,1,16.7,0.21,0.04,0.17,1.00,14.5,0,0,0,0.9,0.9,0.14,+0.1,+0.1,Matches,2022-2023
596,Martín Zubimendi,ESP,['MF'],Real Sociedad,23,1999,34.5,1,13,2,15.4,0.38,0.06,0.08,0.50,19.7,0,0,0,1.9,1.9,0.15,-0.9,-0.9,Matches,2022-2023
