Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,SCA_PassLive,SCA_PassDead,SCA_TO,SCA_Sh,SCA_Fld,SCA_Def,GCA,GCA90,GCA_PassLive,GCA_PassDead,GCA_TO,GCA_Sh,GCA_Fld,GCA_Def,Season
353,Javi Martínez,ESP,['MF'],Osasuna,24,1999,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
354,Ramón Martínez,ESP,['DF'],Sevilla,21,2002,2.9,6,2.07,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
355,Toni Martínez,ESP,['FW'],Alavés,27,1997,11.2,27,2.40,16,0,5,2,2,2,1,0.09,0,0,0,1,0,0,2024-2025
356,Javi Martón,ESP,"['FW', 'MF']",Athletic Club,25,1999,0.6,1,1.73,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
357,Marvin,ESP,"['DF', 'FW']",Las Palmas,24,2000,11.5,14,1.21,12,1,0,1,0,0,2,0.17,2,0,0,0,0,0,2024-2025
358,Omar Mascarell,EQG,['MF'],Mallorca,31,1993,22.1,15,0.68,12,0,1,1,1,0,0,0.00,0,0,0,0,0,0,2024-2025
359,Jaime Mata,ESP,"['FW', 'MF']",Las Palmas,35,1988,7.3,16,2.19,11,0,1,3,1,0,1,0.14,1,0,0,0,0,0,2024-2025
360,Borja Mayoral,ESP,['FW'],Getafe,27,1997,12.4,19,1.54,16,0,1,1,0,1,2,0.16,1,0,0,1,0,0,2024-2025
361,Kylian Mbappé,FRA,['FW'],Real Madrid,25,1998,32.3,133,4.12,83,2,23,17,8,0,15,0.46,8,1,2,3,1,0,2024-2025
362,Oliver McBurnie,SCO,['FW'],Las Palmas,28,1996,20.4,42,2.06,32,0,3,4,3,0,6,0.29,6,0,0,0,0,0,2024-2025
363,Scott McKenna,SCO,['DF'],Las Palmas,27,1996,27.4,12,0.44,8,1,1,2,0,0,0,0.00,0,0,0,0,0,0,2024-2025
364,Mateo Mejía,ESP,['FW'],Sevilla,21,2003,0.1,1,8.18,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,2024-2025
365,Arthur Melo,BRA,['MF'],Girona,27,1996,10.5,15,1.43,13,0,0,1,0,1,1,0.10,0,0,0,1,0,0,2024-2025
366,Brais Méndez,ESP,['MF'],Real Sociedad,27,1997,17.0,43,2.53,32,7,1,1,2,0,2,0.12,1,1,0,0,0,0,2024-2025
367,Ferland Mendy,FRA,['DF'],Real Madrid,29,1995,11.2,5,0.45,4,0,0,0,0,1,1,0.09,1,0,0,0,0,0,2024-2025
368,Nobel Mendy,FRA,['DF'],Betis,19,2004,1.2,1,0.83,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
369,Víctor Meseguer,ESP,['MF'],Valladolid,25,1999,4.6,8,1.72,5,0,0,2,1,0,1,0.22,1,0,0,0,0,0,2024-2025
370,Miguel,ESP,['FW'],Leganés,24,1999,19.2,28,1.46,13,0,2,5,6,2,6,0.31,5,0,1,0,0,0,2024-2025
371,Éder Militão,BRA,['DF'],Real Madrid,26,1998,10.4,12,1.15,9,0,0,2,0,1,1,0.10,1,0,0,0,0,0,2024-2025
372,Luis Milla,ESP,['MF'],Getafe,29,1994,31.9,130,4.07,72,43,4,4,5,2,6,0.19,3,3,0,0,0,0,2024-2025
373,Pere Milla,ESP,"['MF', 'FW']",Espanyol,31,1992,5.1,13,2.57,11,1,0,1,0,0,1,0.20,1,0,0,0,0,0,2024-2025
374,Óscar Mingueza,ESP,"['MF', 'DF']",Celta Vigo,25,1999,30.3,97,3.20,77,9,2,4,3,2,14,0.46,10,1,2,0,1,0,2024-2025
375,Kim Minsu,KOR,"['MF', 'FW']",Girona,18,2006,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
376,Bojan Miovski,MKD,['FW'],Girona,25,1999,9.7,10,1.03,4,0,1,2,2,1,4,0.41,2,0,0,1,1,0,2024-2025
377,Rafa Mir,ESP,"['FW', 'MF']",Valencia,27,1997,8.4,11,1.31,8,0,0,3,0,0,4,0.48,2,0,0,2,0,0,2024-2025
378,Luka Modrić,CRO,['MF'],Real Madrid,38,1985,20.3,122,6.01,84,33,0,4,0,1,15,0.74,12,3,0,0,0,0,2024-2025
379,Johan Mojica,COL,['DF'],Mallorca,31,1992,30.6,83,2.71,67,7,4,3,2,0,6,0.20,5,1,0,0,0,0,2024-2025
380,Alberto Moleiro,ESP,"['FW', 'MF']",Las Palmas,20,2003,30.2,106,3.52,76,0,17,7,5,1,6,0.20,3,0,1,1,1,0,2024-2025
381,Nahuel Molina,ARG,['DF'],Atlético Madrid,26,1998,17.7,44,2.49,32,6,3,1,0,2,5,0.28,5,0,0,0,0,0,2024-2025
382,Jon Moncayola,ESP,['MF'],Osasuna,26,1998,23.3,67,2.87,46,18,0,2,0,1,4,0.17,3,1,0,0,0,0,2024-2025
383,Gonzalo Montiel,ARG,"['DF', 'MF']",Sevilla,27,1997,1.3,2,1.59,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
384,Gerard Moreno,ESP,['FW'],Villarreal,32,1992,8.0,39,4.87,31,0,2,3,2,1,4,0.50,2,0,0,1,1,0,2024-2025
385,Xavier Moreno,ESP,['FW'],Valladolid,19,2004,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
386,Mateu Morey,ESP,['DF'],Mallorca,24,2000,8.2,12,1.46,9,0,1,0,1,1,1,0.12,1,0,0,0,0,0,2024-2025
387,Ilaix Moriba,GUI,['MF'],Celta Vigo,21,2003,23.7,55,2.32,40,0,2,5,4,4,5,0.21,3,0,0,1,1,0,2024-2025
388,Manu Morlanes,ESP,['MF'],Mallorca,25,1999,14.9,35,2.35,32,1,0,2,0,0,0,0.00,0,0,0,0,0,0,2024-2025
389,Raúl Moro,ESP,"['MF', 'FW']",Valladolid,21,2002,26.0,94,3.61,57,13,19,1,3,1,9,0.35,6,0,2,0,1,0,2024-2025
390,Cristhian Mosquera,ESP,['DF'],Valencia,20,2004,36.9,14,0.38,12,0,0,0,0,2,1,0.03,1,0,0,0,0,0,2024-2025
391,Santiago Mouriño,URU,['DF'],Alavés,22,2002,20.5,11,0.54,8,1,0,0,2,0,2,0.10,1,0,0,0,1,0,2024-2025
392,Abdul Mumin,GHA,['DF'],Rayo Vallecano,26,1998,22.4,11,0.49,10,0,0,0,1,0,3,0.13,3,0,0,0,0,0,2024-2025
393,Aihen Muñoz,ESP,['DF'],Real Sociedad,26,1997,12.2,10,0.82,8,0,0,2,0,0,0,0.00,0,0,0,0,0,0,2024-2025
394,Álex Muñoz,ESP,['DF'],Las Palmas,30,1994,15.7,15,0.95,12,1,0,0,2,0,0,0.00,0,0,0,0,0,0,2024-2025
395,Iker Muñoz,ESP,['MF'],Osasuna,21,2002,6.8,15,2.21,10,0,1,2,2,0,2,0.29,1,0,0,1,0,0,2024-2025
396,Javier Muñoz,ESP,"['MF', 'DF']",Las Palmas,29,1995,28.8,58,2.02,44,4,5,0,3,2,8,0.28,7,1,0,0,0,0,2024-2025
397,Víctor Muñoz,ESP,"['FW', 'DF']",Real Madrid,21,2003,0.4,1,2.50,1,0,0,0,0,0,1,2.50,1,0,0,0,0,0,2024-2025
398,Vedat Muriqi,KVX,['FW'],Mallorca,30,1994,22.9,45,1.97,30,0,2,8,4,1,6,0.26,5,0,0,0,1,0,2024-2025
399,Juan Musso,ARG,['GK'],Atlético Madrid,30,1994,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
400,Matija Nastasić,SRB,['DF'],Leganés,31,1993,23.4,6,0.26,5,0,0,0,1,0,1,0.04,0,0,0,0,1,0,2024-2025
401,Natan,BRA,['DF'],Betis,23,2001,24.2,11,0.46,9,0,0,0,1,1,0,0.00,0,0,0,0,0,0,2024-2025
402,Pau Navarro,ESP,['DF'],Villarreal,19,2005,10.2,6,0.59,6,0,0,0,0,0,1,0.10,1,0,0,0,0,0,2024-2025
403,Roberto Navarro,ESP,"['MF', 'FW']",Mallorca,22,2002,14.2,44,3.10,36,1,4,1,2,0,2,0.14,2,0,0,0,0,0,2024-2025
404,Jesús Navas,ESP,"['FW', 'MF']",Sevilla,38,1985,4.7,15,3.18,13,2,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
405,Yvan Neyou,CMR,['MF'],Leganés,27,1997,25.7,30,1.17,25,0,2,0,3,0,2,0.08,2,0,0,0,0,0,2024-2025
406,Tanguy Nianzou,FRA,['DF'],Sevilla,22,2002,5.8,1,0.17,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2024-2025
407,Saúl Ñíguez,ESP,['MF'],Sevilla,29,1994,17.3,50,2.90,38,0,0,8,1,3,8,0.46,7,0,0,1,0,0,2024-2025
