Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,challenges_Tkl,challenges_Att,challenges_Tkl%,challenges_Lost,Blocks,blocked_Sh,blocked_Pass,Int,Tkl+Int,Clr,Err,Season
431,Fernando Pacheco,ESP,['GK'],Espanyol,30,1992,16.0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,11,0,2022-2023
432,Jon Pacheco,ESP,['DF'],Real Sociedad,21,2001,13.3,16,10,10,6,0,6,10,60.0,4,9,6,3,12,28,37,1,2022-2023
433,Gonçalo Paciência,POR,"['FW', 'MF']",Celta Vigo,27,1994,7.4,8,5,0,5,3,2,7,28.6,5,9,1,8,0,8,4,0,2022-2023
434,Helibelton Palacios,COL,['DF'],Elche,29,1993,21.3,38,20,21,15,2,19,26,73.1,7,26,12,14,20,58,55,0,2022-2023
435,Isaac Palazón Camacho,ESP,"['FW', 'MF']",Rayo Vallecano,27,1994,32.9,45,30,11,23,11,24,66,36.4,42,42,3,39,17,62,30,0,2022-2023
436,Aitor Paredes,ESP,['DF'],Athletic Club,22,2000,9.5,7,6,4,2,1,6,11,54.5,5,11,7,4,14,21,26,0,2022-2023
437,Daniel Parejo,ESP,['MF'],Villarreal,33,1989,36.5,71,40,32,23,16,30,75,40.0,45,40,12,28,29,100,31,2,2022-2023
438,Moises Parra Gutierrez,ESP,['FW'],Getafe,20,2002,0.1,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,2022-2023
439,Raúl Parra,ESP,['DF'],Cádiz,22,1999,3.4,4,2,4,0,0,4,9,44.4,5,5,3,2,1,5,9,0,2022-2023
440,Pascu,ESP,"['DF', 'FW']",Villarreal,19,2003,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2022-2023
441,Javier Pastore,ARG,['MF'],Elche,33,1989,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2022-2023
442,Gabriel Paulista,BRA,['DF'],Valencia,31,1990,16.7,17,9,13,4,0,13,19,68.4,6,22,14,8,32,49,79,2,2022-2023
443,Alfonso Pedraza,ESP,['DF'],Villarreal,26,1996,18.1,35,26,20,10,5,19,29,65.5,10,19,1,18,18,53,31,0,2022-2023
444,Pedri,ESP,['MF'],Barcelona,19,2002,22.0,39,22,15,17,7,13,45,28.9,32,27,0,27,13,52,8,1,2022-2023
445,Adrià Pedrosa,ESP,"['DF', 'MF']",Espanyol,24,1998,2.5,5,1,5,0,0,4,7,57.1,3,1,1,0,5,10,3,0,2022-2023
446,Iñaki Peña ,ESP,['GK'],Barcelona,23,1999,0.8,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2022-2023
447,Rubén Peña,ESP,"['DF', 'MF']",Osasuna,31,1991,14.2,32,18,10,18,4,20,41,48.8,21,23,8,15,17,49,31,0,2022-2023
448,Alberto Perea,ESP,['MF'],Cádiz,31,1990,0.5,2,0,2,0,0,0,0,,0,2,0,2,0,2,0,0,2022-2023
449,Ayoze Pérez,ESP,"['FW', 'MF']",Betis,29,1993,15.4,31,15,9,16,6,10,40,25.0,30,22,0,22,13,44,5,0,2022-2023
450,Carles Pérez,ESP,"['MF', 'FW']",Celta Vigo,24,1998,23.8,39,23,12,17,10,22,66,33.3,44,29,3,26,6,45,9,0,2022-2023
451,Francisco Perez,ESP,"['FW', 'MF']",Valencia,19,2002,1.6,1,1,1,0,0,0,3,0.0,3,0,0,0,0,1,1,0,2022-2023
452,Kike Pérez,ESP,['MF'],Valladolid,25,1997,25.6,67,33,30,32,5,25,68,36.8,43,26,7,19,20,87,28,0,2022-2023
453,Lucas Pérez,ESP,['FW'],Cádiz,33,1988,7.0,3,2,2,1,0,1,3,33.3,2,2,0,2,1,4,3,0,2022-2023
454,Luis Pérez,ESP,['DF'],Valladolid,27,1995,13.5,44,24,26,12,6,27,38,71.1,11,13,4,9,16,60,29,0,2022-2023
455,Germán Pezzella,ARG,['DF'],Betis,31,1991,27.9,41,28,32,9,0,26,38,68.4,12,32,15,17,50,91,129,1,2022-2023
456,Ronaël Pierre-Gabriel,FRA,['DF'],Espanyol,24,1998,2.6,17,9,12,4,1,5,11,45.5,6,5,2,3,9,26,11,0,2022-2023
457,Yeremi Pino,ESP,"['FW', 'MF']",Villarreal,19,2002,27.2,62,38,25,20,17,21,56,37.5,35,41,4,37,15,77,36,0,2022-2023
458,Gerard Piqué,ESP,['DF'],Barcelona,35,1987,4.3,5,4,1,4,0,4,4,100.0,0,2,1,1,2,7,19,0,2022-2023
459,Óscar Plano,ESP,"['FW', 'MF']",Valladolid,31,1991,22.6,40,25,9,17,14,12,37,32.4,25,26,2,24,29,69,23,0,2022-2023
460,Gonzalo Plata,ECU,['FW'],Valladolid,21,2000,25.6,66,35,31,24,11,23,70,32.9,47,40,0,40,12,78,10,1,2022-2023
461,Ezequiel Ponce,ARG,"['FW', 'MF']",Elche,25,1997,12.5,9,7,0,6,3,0,7,0.0,7,6,1,5,1,10,13,0,2022-2023
462,Francisco Portillo,ESP,"['MF', 'FW']",Almería,32,1990,8.0,13,6,4,5,4,3,16,18.8,13,7,1,6,7,20,8,0,2022-2023
463,Portu,ESP,"['MF', 'DF']",Getafe,30,1992,19.7,28,21,14,10,4,18,42,42.9,24,23,3,20,17,45,20,1,2022-2023
464,José Pozo,ESP,"['MF', 'FW']",Rayo Vallecano,26,1996,1.0,2,2,0,2,0,0,0,,0,0,0,0,1,3,1,0,2022-2023
465,Manuel Pozo,ESP,['FW'],Valladolid,20,2001,0.2,0,0,0,0,0,0,0,,0,2,0,2,2,2,0,0,2022-2023
466,Alejandro Pozo Pozo,ESP,['DF'],Almería,23,1999,20.9,37,19,17,17,3,27,53,50.9,26,30,5,25,26,63,45,1,2022-2023
467,Abdón Prats,ESP,"['FW', 'MF']",Mallorca,29,1992,4.6,1,0,1,0,0,0,0,,0,5,0,5,0,1,2,0,2022-2023
468,Javi Puado,ESP,"['FW', 'MF']",Espanyol,24,1998,26.0,20,11,12,5,3,12,28,42.9,16,12,2,10,10,30,14,0,2022-2023
469,Arnau Puigmal,ESP,"['MF', 'FW']",Almería,21,2001,8.5,22,14,10,7,5,12,17,70.6,5,7,0,7,11,33,6,0,2022-2023
470,Domingos Quina,POR,['MF'],Elche,22,1999,3.1,3,2,2,1,0,1,3,33.3,2,5,0,5,3,6,1,0,2022-2023
471,Rubén Quintanilla,ESP,['DF'],Mallorca,20,2002,0.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,2022-2023
472,Antonio Raillo,ESP,['DF'],Mallorca,30,1991,30.7,34,21,23,11,0,10,15,66.7,5,38,29,9,31,65,158,1,2022-2023
473,Predrag Rajković,SRB,['GK'],Mallorca,26,1995,36.0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,16,1,2022-2023
474,Ivan Rakitić,CRO,['MF'],Sevilla,34,1988,19.9,37,26,10,18,9,19,40,47.5,21,21,1,20,27,64,20,0,2022-2023
475,Largie Ramazani,BEL,"['FW', 'MF']",Almería,21,2001,15.6,15,9,6,3,6,8,27,29.6,19,11,0,11,15,30,10,0,2022-2023
476,Chris Ramos,ESP,['FW'],Cádiz,25,1997,7.9,12,9,2,7,3,4,11,36.4,7,8,3,5,1,13,19,0,2022-2023
477,Raphinha,BRA,['FW'],Barcelona,25,1996,23.0,29,19,10,7,12,11,31,35.5,20,33,1,32,14,43,11,1,2022-2023
478,Sergio Reguilón,ESP,['DF'],Atlético Madrid,25,1996,3.4,7,5,5,2,0,5,7,71.4,2,3,0,3,2,9,4,0,2022-2023
479,Pepe Reina,ESP,['GK'],Villarreal,39,1982,22.0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,4,4,2022-2023
480,Reinier,BRA,"['MF', 'FW']",Girona,20,2002,7.2,12,10,7,3,2,2,8,25.0,6,6,0,6,5,17,4,0,2022-2023
481,Karim Rekik,NED,['DF'],Sevilla,27,1994,13.1,11,5,8,3,0,4,5,80.0,1,12,5,7,10,21,24,0,2022-2023
482,Álex Remiro,ESP,['GK'],Real Sociedad,27,1995,38.0,1,1,1,0,0,1,3,33.3,2,0,0,0,0,1,17,3,2022-2023
483,Alejandro Revuelta Montero,ESP,['DF'],Getafe,22,2000,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,2022-2023
484,Chadi Riad,MAR,['MF'],Barcelona,19,2003,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2022-2023
485,Nico Ribaudo,ESP,"['MF', 'FW']",Espanyol,21,2001,13.9,18,13,5,9,4,11,30,36.7,19,19,1,18,5,23,1,0,2022-2023
486,Diego Rico,ESP,['DF'],Real Sociedad,29,1993,18.3,35,21,17,11,7,12,27,44.4,15,18,5,13,20,55,51,1,2022-2023
487,Rodrigo Riquelme,ESP,"['MF', 'FW']",Girona,22,2000,24.2,20,8,8,8,4,9,35,25.7,26,16,0,16,11,31,5,0,2022-2023
488,Sergi Roberto,ESP,"['DF', 'MF']",Barcelona,30,1992,14.5,22,15,12,6,4,7,18,38.9,11,15,7,8,11,33,16,0,2022-2023
489,Lucas Robertone,ARG,['MF'],Almería,25,1997,31.6,50,28,20,21,9,28,64,43.8,36,45,7,38,46,96,46,1,2022-2023
490,Joel Roca,ESP,"['MF', 'FW']",Girona,17,2005,0.9,2,2,2,0,0,2,5,40.0,3,1,1,0,0,2,1,0,2022-2023
491,Enzo Roco,CHI,['DF'],Elche,29,1992,18.4,33,13,23,10,0,15,24,62.5,9,22,15,7,17,50,63,1,2022-2023
492,Rodri,ESP,"['FW', 'MF']",Betis,22,2000,17.8,16,11,5,9,2,8,17,47.1,9,10,0,10,13,29,2,0,2022-2023
493,Álvaro Rodríguez,URU,['FW'],Real Madrid,18,2004,0.9,2,1,1,0,1,1,1,100.0,0,0,0,0,0,2,1,0,2022-2023
494,Ángel Rodríguez,ESP,"['FW', 'MF']",Mallorca,35,1987,4.4,1,1,0,1,0,0,2,0.0,2,3,0,3,1,2,1,0,2022-2023
495,Óscar Rodríguez Arnaiz,ESP,['MF'],Celta Vigo,24,1998,19.7,32,25,12,15,5,13,28,46.4,15,16,2,14,24,56,15,0,2022-2023
496,Dani Rodríguez,ESP,['MF'],Mallorca,34,1988,23.3,42,23,18,22,2,21,46,45.7,25,31,8,23,21,63,14,0,2022-2023
497,Guido Rodríguez,ARG,['MF'],Betis,28,1994,31.9,115,75,59,50,6,54,101,53.5,47,58,14,44,42,157,76,1,2022-2023
498,Miguel Rodríguez,ESP,"['MF', 'FW']",Celta Vigo,19,2003,2.8,7,5,4,3,0,4,11,36.4,7,6,0,6,1,8,3,0,2022-2023
499,Rodrygo,BRA,"['FW', 'MF']",Real Madrid,21,2001,26.4,17,10,3,7,7,4,23,17.4,19,23,0,23,8,25,5,0,2022-2023
500,Leo Román,ESP,['GK'],Mallorca,22,2000,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2022-2023
501,Iván Romero,ESP,['MF'],Sevilla,21,2001,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2022-2023
502,Oriol Romeu,ESP,['MF'],Girona,30,1991,32.8,70,38,36,26,8,26,51,51.0,25,48,10,38,37,107,54,0,2022-2023
503,Rubén,ESP,"['DF', 'MF']",Espanyol,21,2001,9.9,30,15,18,9,3,20,29,69.0,9,14,4,10,18,48,18,0,2022-2023
504,Antonio Rüdiger,GER,['DF'],Real Madrid,29,1993,26.8,18,16,12,5,1,14,23,60.9,9,23,13,10,19,37,74,0,2022-2023
505,Aitor Ruibal,ESP,"['DF', 'FW']",Betis,26,1996,16.2,47,29,35,9,3,31,58,53.4,27,17,2,15,24,71,41,0,2022-2023
506,Víctor Ruiz,ESP,['DF'],Betis,33,1989,6.2,5,3,3,2,0,3,3,100.0,0,10,7,3,6,11,34,0,2022-2023
507,Gerónimo Rulli,ARG,['GK'],Villarreal,30,1992,14.0,0,0,0,0,0,0,0,,0,1,0,1,1,1,6,2,2022-2023
508,Franco Russo,ARG,['DF'],Mallorca,27,1994,1.6,2,1,2,0,0,0,1,0.0,1,5,0,5,3,5,5,0,2022-2023
509,Youssouf Sabaly,SEN,['DF'],Betis,29,1993,18.7,45,23,29,14,2,22,33,66.7,11,35,8,27,19,64,52,1,2022-2023
510,Umar Sadiq,NGA,['FW'],Almería,25,1997,2.7,0,0,0,0,0,0,1,0.0,1,2,0,2,0,0,3,0,2022-2023
511,Umar Sadiq,NGA,['FW'],Real Sociedad,25,1997,0.9,1,1,0,0,1,0,1,0.0,1,2,0,2,0,1,0,0,2022-2023
512,Samuel Sáiz,ESP,['MF'],Girona,31,1991,2.7,2,2,0,2,0,1,2,50.0,1,3,0,3,0,2,1,1,2022-2023
513,Kike Salas,ESP,['DF'],Sevilla,20,2002,4.1,1,1,1,0,0,0,0,,0,4,3,1,5,6,23,0,2022-2023
514,Salvi,ESP,"['FW', 'MF']",Rayo Vallecano,31,1991,5.4,13,8,5,5,3,2,8,25.0,6,0,0,0,2,15,2,0,2022-2023
515,Fede San Emeterio,ESP,['MF'],Cádiz,25,1997,20.5,41,22,23,16,2,22,46,47.8,24,34,14,20,17,58,28,0,2022-2023
516,Oihan Sancet,ESP,['MF'],Athletic Club,22,2000,28.1,27,16,2,19,6,11,37,29.7,26,10,0,10,4,31,9,1,2022-2023
517,Antonio Sánchez,ESP,"['MF', 'DF']",Mallorca,25,1997,12.0,19,8,13,4,2,10,34,29.4,24,18,0,18,22,41,14,1,2022-2023
518,Iván Sánchez,ESP,"['MF', 'FW']",Valladolid,29,1992,12.8,20,14,8,8,4,10,27,37.0,17,14,1,13,8,28,4,0,2022-2023
519,Javi Sánchez,ESP,['DF'],Valladolid,25,1997,26.6,43,26,27,15,1,17,26,65.4,9,32,22,10,46,89,116,0,2022-2023
520,Manu Sánchez,ESP,['DF'],Osasuna,21,2000,23.6,51,35,35,9,7,33,63,52.4,30,33,5,28,14,65,51,0,2022-2023
521,Esteban Saveljich,MNE,['FW'],Rayo Vallecano,31,1991,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2022-2023
522,Stefan Savić,MNE,['DF'],Atlético Madrid,31,1991,21.6,39,26,29,7,3,26,39,66.7,13,17,8,9,33,72,67,2,2022-2023
523,Haris Seferović,SUI,['FW'],Celta Vigo,30,1992,9.9,6,3,1,4,1,3,8,37.5,5,7,1,6,1,7,6,1,2022-2023
524,Jaime Seoane,ESP,"['MF', 'FW']",Getafe,25,1997,3.6,10,4,3,4,3,2,8,25.0,6,7,3,4,1,11,2,0,2022-2023
525,David Silva,ESP,['MF'],Real Sociedad,36,1986,21.5,36,21,11,18,7,11,19,57.9,8,17,2,15,15,51,16,0,2022-2023
526,Rui Silva,POR,['GK'],Betis,28,1994,26.0,4,1,4,0,0,4,4,100.0,0,0,0,0,0,4,12,1,2022-2023
527,Simo,ESP,['DF'],Espanyol,17,2005,1.6,3,1,3,0,0,2,3,66.7,1,5,4,1,0,3,3,0,2022-2023
528,Unai Simón,ESP,['GK'],Athletic Club,25,1997,30.5,2,0,2,0,0,1,1,100.0,0,1,0,1,0,2,9,3,2022-2023
529,Rubén Sobrino,ESP,"['MF', 'FW']",Cádiz,30,1992,27.4,55,37,29,17,9,23,56,41.1,33,33,3,30,24,79,20,1,2022-2023
530,Alex Sola,ESP,['DF'],Real Sociedad,23,1999,3.9,18,9,14,3,1,7,10,70.0,3,7,2,5,7,25,10,0,2022-2023
531,Augusto Solari,ARG,['MF'],Celta Vigo,30,1992,2.9,10,6,6,3,1,3,11,27.3,8,5,0,5,4,14,3,0,2022-2023
532,Carlos Soler,ESP,['MF'],Valencia,25,1997,2.7,2,0,0,1,1,2,3,66.7,1,1,0,1,0,2,2,0,2022-2023
533,David Soria,ESP,['GK'],Getafe,29,1993,38.0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,20,4,2022-2023
534,Hugo Sotelo,ESP,['MF'],Celta Vigo,18,2003,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2022-2023
535,Dyego Sousa,POR,['FW'],Almería,32,1989,5.9,10,6,5,4,1,4,5,80.0,1,4,2,2,1,11,14,0,2022-2023
536,Vinicius Souza,BRA,['MF'],Espanyol,23,1999,27.0,99,66,41,45,13,33,59,55.9,26,31,14,17,48,147,50,1,2022-2023
537,Jørgen Strand Larsen,NOR,['FW'],Celta Vigo,22,2000,18.9,15,7,3,5,7,7,30,23.3,23,14,5,9,3,18,24,0,2022-2023
538,Cristhian Stuani,URU,['FW'],Girona,35,1986,12.1,13,6,2,7,4,5,14,35.7,9,10,0,10,2,15,5,0,2022-2023
539,Damián Suárez,URU,"['DF', 'MF']",Getafe,34,1988,21.6,49,33,23,19,7,26,48,54.2,22,40,0,40,15,64,36,0,2022-2023
540,Denis Suárez,ESP,"['MF', 'FW']",Espanyol,28,1994,10.5,26,20,12,12,2,13,45,28.9,32,11,1,10,5,31,4,0,2022-2023
541,Mario Suárez,ESP,"['MF', 'DF']",Rayo Vallecano,35,1987,0.1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,2022-2023
542,Suso,ESP,"['MF', 'FW']",Sevilla,28,1993,11.8,16,10,5,7,4,10,22,45.5,12,7,1,6,2,18,3,0,2022-2023
543,Williot Swedberg,SWE,['MF'],Celta Vigo,18,2004,0.6,3,1,1,0,2,0,0,,0,2,0,2,0,3,1,0,2022-2023
544,Alexander Sørloth,NOR,['FW'],Real Sociedad,26,1995,26.5,18,9,3,6,9,7,14,50.0,7,15,1,14,2,20,26,1,2022-2023
545,Renato Tapia,PER,"['MF', 'DF']",Celta Vigo,27,1995,16.1,47,25,21,21,5,18,37,48.6,19,29,11,18,19,66,37,0,2022-2023
546,Aurélien Tchouaméni,FRA,['MF'],Real Madrid,22,2000,23.5,64,40,23,36,5,23,38,60.5,15,20,6,14,49,113,50,0,2022-2023
547,Alex Telles,BRA,['DF'],Sevilla,29,1992,15.9,21,13,15,6,0,13,25,52.0,12,17,5,12,20,41,38,0,2022-2023
548,Marc-André ter Stegen,GER,['GK'],Barcelona,30,1992,37.2,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,3,2022-2023
549,Ramón Terrats,ESP,['MF'],Villarreal,21,2000,9.1,15,10,3,8,4,9,17,52.9,8,11,4,7,8,23,6,2,2022-2023
550,Ramón Terrats,ESP,['MF'],Girona,21,2000,2.4,4,2,1,3,0,2,6,33.3,4,6,2,4,3,7,3,1,2022-2023
551,Raúl de Tomás,ESP,['FW'],Rayo Vallecano,27,1994,8.9,3,2,0,1,2,2,6,33.3,4,4,0,4,0,3,6,0,2022-2023
552,Pablo Torre,ESP,"['FW', 'MF']",Barcelona,19,2003,1.6,2,1,0,1,1,2,4,50.0,2,1,0,1,2,4,1,0,2022-2023
553,David Torres,ESP,['DF'],Valladolid,19,2003,4.3,1,1,0,1,0,1,1,100.0,0,4,2,2,3,4,8,0,2022-2023
554,Ferrán Torres,ESP,"['FW', 'MF']",Barcelona,22,2000,15.5,13,7,4,5,4,5,20,25.0,15,11,2,9,3,16,5,0,2022-2023
555,Óliver Torres,ESP,"['MF', 'FW']",Sevilla,27,1994,23.7,39,23,12,13,14,18,59,30.5,41,26,5,21,10,49,10,0,2022-2023
556,Pau Torres,ESP,['DF'],Villarreal,25,1997,33.9,43,25,25,13,5,23,36,63.9,13,36,27,9,13,56,146,3,2022-2023
557,Roberto Torres,ESP,"['FW', 'MF']",Osasuna,33,1989,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2022-2023
558,Lucas Torró,ESP,['MF'],Osasuna,28,1994,27.5,48,32,28,15,5,18,42,42.9,24,24,3,21,42,90,64,1,2022-2023
559,Nabil Touaizi,MAR,['MF'],Espanyol,21,2001,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2022-2023
560,Óscar Trejo,ARG,"['MF', 'FW']",Rayo Vallecano,34,1988,23.8,48,32,12,23,13,9,44,20.5,35,31,3,28,8,56,8,1,2022-2023
561,Manu Trigueros,ESP,['MF'],Villarreal,30,1991,9.2,20,14,9,5,6,9,22,40.9,13,9,2,7,5,25,4,0,2022-2023
562,Viktor Tsyhankov,UKR,['MF'],Girona,24,1997,16.5,8,8,5,1,2,1,14,7.1,13,13,2,11,7,15,12,0,2022-2023
563,Beñat Turrientes,ESP,"['MF', 'FW']",Real Sociedad,20,2002,1.2,3,3,3,0,0,1,5,20.0,4,2,0,2,0,3,3,0,2022-2023
564,Enes Ünal,TUR,['FW'],Getafe,25,1997,33.0,26,14,5,19,2,7,25,28.0,18,19,2,17,6,32,35,0,2022-2023
565,Oscar Ureña,DOM,['MF'],Girona,19,2003,1.1,4,2,2,2,0,2,3,66.7,1,2,0,2,1,5,0,0,2022-2023
566,Óscar Valentín,ESP,['MF'],Rayo Vallecano,27,1994,28.4,92,51,29,50,13,46,121,38.0,75,60,9,51,44,136,30,0,2022-2023
567,Martin Valjent,SVK,['DF'],Mallorca,26,1995,29.5,35,27,22,12,1,19,28,67.9,9,39,21,18,29,64,137,0,2022-2023
568,Jesús Vallejo,ESP,['DF'],Real Madrid,25,1997,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2022-2023
569,Manu Vallejo,ESP,"['FW', 'MF']",Girona,25,1997,2.3,4,1,1,2,1,1,6,16.7,5,2,0,2,1,5,3,0,2022-2023
570,Federico Valverde,URU,"['MF', 'FW']",Real Madrid,24,1998,27.8,31,20,14,11,6,13,26,50.0,13,31,4,27,17,48,15,0,2022-2023
571,Jesus Vazquez,ESP,"['DF', 'MF']",Valencia,19,2003,3.4,13,8,9,1,3,6,11,54.5,5,4,0,4,1,14,8,0,2022-2023
572,Kevin Vázquez,ESP,"['DF', 'MF']",Celta Vigo,29,1993,4.9,13,8,5,7,1,8,12,66.7,4,4,1,3,2,15,8,0,2022-2023
573,Lucas Vázquez,ESP,['DF'],Real Madrid,31,1991,12.7,34,23,22,10,2,20,28,71.4,8,10,0,10,7,41,13,0,2022-2023
574,Gabriel Veiga,ESP,['MF'],Celta Vigo,20,2002,25.5,43,19,14,25,4,16,52,30.8,36,30,3,27,21,64,6,0,2022-2023
575,Unai Vencedor Paris,ESP,['MF'],Athletic Club,21,2000,2.1,3,1,0,3,0,1,6,16.7,5,5,0,5,1,4,1,0,2022-2023
576,Gonzalo Verdú,ESP,['DF'],Elche,33,1988,7.8,10,5,8,2,0,4,8,50.0,4,8,6,2,10,20,33,0,2022-2023
577,Mikel Vesga,ESP,['MF'],Athletic Club,29,1993,28.6,57,35,21,31,5,25,68,36.8,43,39,8,31,36,93,39,3,2022-2023
578,Aleix Vidal,ESP,"['MF', 'FW']",Espanyol,32,1989,11.4,11,5,6,3,2,4,22,18.2,18,21,2,19,15,26,14,0,2022-2023
579,Nacho Vidal,ESP,['DF'],Osasuna,27,1995,13.9,27,14,16,6,5,17,32,53.1,15,17,4,13,19,46,33,1,2022-2023
580,Toni Villa,ESP,['MF'],Valladolid,27,1995,1.0,6,3,2,3,1,4,9,44.4,5,0,0,0,0,6,0,0,2022-2023
581,Toni Villa,ESP,"['MF', 'FW']",Girona,27,1995,9.9,25,18,9,11,5,10,23,43.5,13,8,0,8,8,33,3,0,2022-2023
582,Asier Villalibre,ESP,['FW'],Athletic Club,24,1997,1.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,2022-2023
583,Gonzalo Villar,ESP,['MF'],Getafe,24,1998,5.1,10,5,1,6,3,6,14,42.9,8,9,2,7,6,16,5,0,2022-2023
584,Iván Villar,ESP,['GK'],Celta Vigo,25,1997,19.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,7,0,2022-2023
585,Daniel Vivian,ESP,['DF'],Athletic Club,23,1999,26.4,57,32,36,16,5,36,45,80.0,9,27,14,13,24,81,90,3,2022-2023
586,Shon Weissman,ISR,['FW'],Valladolid,26,1996,8.3,2,1,1,1,0,0,4,0.0,4,8,0,8,1,3,7,0,2022-2023
587,Axel Werner,ARG,['GK'],Elche,26,1996,2.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,2022-2023
588,Iñaki Williams,GHA,['FW'],Athletic Club,28,1994,31.5,22,16,5,14,3,9,24,37.5,15,18,3,15,7,29,34,0,2022-2023
589,Nico Williams,ESP,['FW'],Athletic Club,20,2002,29.5,31,16,10,15,6,19,41,46.3,22,40,2,38,8,39,14,1,2022-2023
590,Axel Witsel,BEL,"['DF', 'MF']",Atlético Madrid,33,1989,25.1,36,22,22,11,3,17,31,54.8,14,20,11,9,23,59,76,0,2022-2023
591,Lamine Yamal,ESP,['FW'],Barcelona,15,2007,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2022-2023
592,Jawad El Yamiq,MAR,['DF'],Valladolid,30,1992,17.9,17,11,10,7,0,6,11,54.5,5,27,19,8,37,54,101,0,2022-2023
593,Joseba Zaldúa,ESP,['DF'],Cádiz,30,1992,7.1,15,8,10,4,1,7,10,70.0,3,4,2,2,11,26,22,0,2022-2023
594,Oier Zarraga,ESP,['MF'],Athletic Club,23,1999,9.5,14,9,5,7,2,8,20,40.0,12,7,0,7,10,24,5,0,2022-2023
595,Igor Zubeldia,ESP,['DF'],Real Sociedad,25,1997,28.2,35,18,28,7,0,25,35,71.4,10,23,17,6,21,56,93,0,2022-2023
596,Martín Zubimendi,ESP,['MF'],Real Sociedad,23,1999,34.5,59,33,23,30,6,24,45,53.3,21,44,17,27,37,96,55,4,2022-2023
