Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,SCA_PassLive,SCA_PassDead,SCA_TO,SCA_Sh,SCA_Fld,SCA_Def,GCA,GCA90,GCA_PassLive,GCA_PassDead,GCA_TO,GCA_Sh,GCA_Fld,GCA_Def,Season
524,Adama Traoré,ESP,"['FW', 'MF']",Fulham,27,1996,4.2,14,3.34,12,0,1,1,0,0,5,1.19,4,0,1,0,0,0,2023-2024
525,Bénie Traoré,CIV,"['FW', 'MF']",Sheffield Utd,20,2002,4.3,6,1.40,6,0,0,0,0,0,1,0.23,1,0,0,0,0,0,2023-2024
526,Bertrand Traoré,BFA,"['DF', 'FW']",Aston Villa,27,1995,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
527,Boubacar Traoré,MLI,['MF'],Wolves,21,2001,9.1,13,1.43,12,0,1,0,0,0,2,0.22,2,0,0,0,0,0,2023-2024
528,Mark Travers,IRL,['GK'],Bournemouth,24,1999,4.0,2,0.50,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
529,Mike Trésor,BEL,"['FW', 'MF']",Burnley,24,1999,4.7,10,2.14,4,5,1,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
530,Kieran Trippier,ENG,['DF'],Newcastle Utd,32,1990,24.8,101,4.07,68,28,1,0,2,2,11,0.44,7,3,0,0,0,1,2023-2024
531,Leandro Trossard,BEL,"['FW', 'MF']",Arsenal,28,1994,18.3,65,3.55,46,3,7,5,4,0,6,0.33,1,1,2,0,2,0,2023-2024
532,Auston Trusty,USA,['DF'],Sheffield Utd,24,1998,28.6,16,0.56,11,2,1,0,0,2,0,0.00,0,0,0,0,0,0,2023-2024
533,Kostas Tsimikas,GRE,['DF'],Liverpool,27,1996,7.5,32,4.24,20,9,0,0,2,1,2,0.27,2,0,0,0,0,0,2023-2024
534,Matt Turner,USA,['GK'],Nott'ham Forest,29,1994,17.0,4,0.24,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
535,Destiny Udogie,ITA,['DF'],Tottenham,20,2002,26.6,57,2.15,51,0,4,2,0,0,7,0.26,6,0,0,1,0,0,2023-2024
536,Lesley Ugochukwu,FRA,['MF'],Chelsea,19,2004,3.3,5,1.50,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
537,Enes Ünal,TUR,"['FW', 'MF']",Bournemouth,26,1997,3.6,12,3.28,4,0,1,5,1,1,3,0.82,1,0,0,2,0,0,2023-2024
538,Virgil van Dijk,NED,['DF'],Liverpool,32,1991,35.3,59,1.67,54,0,0,5,0,0,4,0.11,4,0,0,0,0,0,2023-2024
539,Raphaël Varane,FRA,['DF'],Manchester Utd,30,1993,15.3,16,1.05,13,1,0,2,0,0,2,0.13,2,0,0,0,0,0,2023-2024
540,Alejo Véliz,ARG,['FW'],Tottenham,19,2003,0.6,1,1.84,0,0,1,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
541,Joël Veltman,NED,['DF'],Brighton,31,1992,17.6,18,1.02,12,2,0,0,3,1,1,0.06,1,0,0,0,0,0,2023-2024
542,Micky van de Ven,NED,['DF'],Tottenham,22,2001,26.0,11,0.42,9,0,1,0,1,0,1,0.04,0,0,1,0,0,0,2023-2024
543,Bart Verbruggen,NED,['GK'],Brighton,20,2002,21.0,3,0.14,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
544,Guglielmo Vicario,ITA,['GK'],Tottenham,26,1996,38.0,2,0.05,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
545,Fabio Vieira,POR,"['MF', 'FW']",Arsenal,23,2000,3.3,12,3.64,7,1,0,1,3,0,5,1.52,1,1,0,0,3,0,2023-2024
546,Carlos Vinícius,BRA,['FW'],Fulham,28,1995,3.5,9,2.57,8,0,1,0,0,0,1,0.29,1,0,0,0,0,0,2023-2024
547,Vitinho,BRA,"['DF', 'MF']",Burnley,24,1999,25.7,44,1.71,33,2,4,3,1,1,6,0.23,5,0,0,0,1,0,2023-2024
548,Odysseas Vlachodimos,GRE,['GK'],Nott'ham Forest,29,1994,5.0,1,0.20,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
549,Kyle Walker,ENG,['DF'],Manchester City,33,1990,30.7,62,2.02,57,1,1,1,2,0,11,0.36,9,0,1,1,0,0,2023-2024
550,Aaron Wan-Bissaka,COD,['DF'],Manchester Utd,25,1997,19.8,26,1.31,24,1,0,0,1,0,3,0.15,3,0,0,0,0,0,2023-2024
551,Joel Ward,ENG,['DF'],Crystal Palace,33,1989,22.0,16,0.73,13,2,0,1,0,0,3,0.14,2,1,0,0,0,0,2023-2024
552,James Ward-Prowse,ENG,['MF'],West Ham,28,1994,33.3,116,3.48,57,51,1,4,1,2,16,0.48,7,7,0,2,0,0,2023-2024
553,Lewis Warrington,ENG,['FW'],Everton,20,2002,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
554,Deivid Washington,BRA,"['DF', 'FW']",Chelsea,18,2005,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
555,Ollie Watkins,ENG,['FW'],Aston Villa,27,1995,35.7,100,2.80,70,0,7,18,4,1,26,0.73,15,0,2,7,2,0,2023-2024
556,Adam Webster,ENG,['DF'],Brighton,28,1995,12.7,14,1.10,13,0,0,1,0,0,0,0.00,0,0,0,0,0,0,2023-2024
557,Danny Welbeck,ENG,"['FW', 'MF']",Brighton,32,1990,18.8,71,3.77,52,0,3,11,5,0,7,0.37,3,0,0,2,2,0,2023-2024
558,Timo Werner,GER,['FW'],Tottenham,27,1996,9.0,34,3.78,25,0,4,4,1,0,7,0.78,7,0,0,0,0,0,2023-2024
559,Adam Wharton,ENG,['MF'],Crystal Palace,19,2004,14.4,37,2.57,30,7,0,0,0,0,5,0.35,5,0,0,0,0,0,2023-2024
560,Ethan Wheatley,ENG,['FW'],Manchester Utd,17,2006,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
561,Ben White,ENG,['DF'],Arsenal,25,1997,33.2,86,2.59,76,5,1,2,0,2,7,0.21,6,0,0,1,0,0,2023-2024
562,Joe White,ENG,['MF'],Newcastle Utd,20,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
563,Neco Williams,WAL,['DF'],Nott'ham Forest,22,2001,18.2,31,1.70,23,1,1,4,1,1,4,0.22,3,0,1,0,0,0,2023-2024
564,Willian,BRA,['FW'],Fulham,34,1988,22.8,111,4.87,81,15,4,9,2,0,10,0.44,10,0,0,0,0,0,2023-2024
565,Joe Willock,ENG,['MF'],Newcastle Utd,23,1999,4.7,13,2.80,11,0,0,2,0,0,1,0.22,1,0,0,0,0,0,2023-2024
566,Callum Wilson,ENG,['FW'],Newcastle Utd,31,1992,11.0,22,2.00,12,0,4,5,1,0,4,0.36,2,0,1,1,0,0,2023-2024
567,Harry Wilson,WAL,['FW'],Fulham,26,1997,18.0,65,3.61,42,4,5,4,8,2,10,0.56,9,0,0,0,1,0,2023-2024
568,Yoane Wissa,COD,['FW'],Brentford,26,1996,27.7,64,2.31,43,1,4,7,7,2,10,0.36,6,0,1,1,2,0,2023-2024
569,Chris Wood,NZL,['FW'],Nott'ham Forest,31,1991,20.1,44,2.19,33,0,4,7,0,0,4,0.20,1,0,3,0,0,0,2023-2024
570,Cauley Woodrow,ENG,"['FW', 'MF']",Luton Town,28,1994,4.7,17,3.57,13,0,1,2,1,0,2,0.42,2,0,0,0,0,0,2023-2024
571,Joe Worrall,ENG,['DF'],Nott'ham Forest,26,1997,4.9,3,0.62,2,0,0,1,0,0,1,0.21,1,0,0,0,0,0,2023-2024
572,Yehor Yarmoliuk,UKR,['MF'],Brentford,19,2004,7.6,17,2.22,12,0,1,2,2,0,1,0.13,1,0,0,0,0,0,2023-2024
573,Ryan Yates,ENG,['MF'],Nott'ham Forest,25,1997,22.1,30,1.36,22,0,0,5,3,0,4,0.18,3,0,0,1,0,0,2023-2024
574,Ashley Young,ENG,"['DF', 'MF']",Everton,38,1985,25.3,58,2.29,38,10,1,4,3,2,1,0.04,0,0,0,0,1,0,2023-2024
575,Illia Zabarnyi,UKR,['DF'],Bournemouth,20,2002,37.0,27,0.73,26,0,0,1,0,0,1,0.03,1,0,0,0,0,0,2023-2024
576,Nicolò Zaniolo,ITA,"['FW', 'MF']",Aston Villa,24,1999,9.3,30,3.23,20,0,2,6,1,1,3,0.32,3,0,0,0,0,0,2023-2024
577,Anass Zaroury,MAR,"['FW', 'MF']",Burnley,22,2000,1.7,2,1.18,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,2023-2024
578,Oleksandr Zinchenko,UKR,['DF'],Arsenal,26,1996,19.1,67,3.50,64,1,1,1,0,0,6,0.31,5,1,0,0,0,0,2023-2024
579,Kurt Zouma,FRA,['DF'],West Ham,28,1994,31.5,13,0.41,11,0,0,1,1,0,2,0.06,2,0,0,0,0,0,2023-2024
580,Martin Ødegaard,NOR,['MF'],Arsenal,24,1998,34.3,220,6.41,178,17,8,10,6,1,23,0.67,18,2,0,2,1,0,2023-2024
