Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,CK_In,CK_Out,CK_Str,Cmp,Off,Blocks,Season
418,Matteo Pessina,ITA,['MF'],Monza,25,1997,32.6,2025,1919,94,66,2,10,36,10,15,0,12,0,1719,12,43,2022-2023
419,Andrea Petagna,ITA,['FW'],Monza,27,1995,18.5,434,387,41,0,4,10,3,1,0,0,0,0,316,6,9,2022-2023
420,Giuseppe Pezzella,ITA,['DF'],Lecce,24,1997,10.2,534,410,123,13,0,3,34,109,1,0,1,0,419,1,16,2022-2023
421,Krzysztof Piątek,POL,['FW'],Salernitana,27,1995,23.8,558,501,51,0,0,1,14,2,0,0,0,0,379,6,12,2022-2023
422,Roberto Piccoli,ITA,['FW'],Hellas Verona,21,2001,2.1,25,23,1,0,0,0,3,0,0,0,0,0,13,1,0,2022-2023
423,Roberto Piccoli,ITA,['FW'],Empoli,21,2001,5.7,97,95,2,0,0,2,1,1,0,0,0,0,62,0,5,2022-2023
424,Charles Pickel,COD,['MF'],Cremonese,25,1997,27.6,978,940,34,10,0,0,11,14,0,0,0,0,756,4,21,2022-2023
425,Andrea Pinamonti,ITA,['FW'],Sassuolo,23,1999,24.0,496,441,54,0,1,3,14,0,0,0,0,0,324,1,22,2022-2023
426,Lorenzo Pirola,ITA,['DF'],Salernitana,20,2002,21.6,989,952,31,26,0,2,1,5,0,0,0,0,790,6,13,2022-2023
427,Niccolò Pisilli,ITA,['MF'],Roma,17,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023
428,Marko Pjaca,CRO,"['MF', 'FW']",Empoli,27,1995,5.8,246,218,28,4,0,0,25,2,17,8,6,0,195,0,3,2022-2023
429,Tommaso Pobega,ITA,['MF'],Milan,23,1999,9.8,401,391,9,7,0,2,5,1,0,0,0,0,307,1,11,2022-2023
430,Paul Pogba,FRA,"['MF', 'FW']",Juventus,29,1993,1.2,67,67,0,0,1,0,2,0,0,0,0,0,48,0,4,2022-2023
431,Matteo Politano,ITA,['FW'],Napoli,28,1993,13.0,641,571,64,13,2,8,82,19,32,18,3,0,468,6,24,2022-2023
432,Marin Pongračić,CRO,['DF'],Lecce,24,1997,8.8,361,324,37,37,0,3,0,0,0,0,0,0,296,0,1,2022-2023
433,Stefan Posch,AUT,['DF'],Bologna,25,1997,28.1,1805,1489,311,35,4,16,49,276,0,0,0,0,1399,5,45,2022-2023
434,Ivan Provedel,ITA,['GK'],Lazio,28,1994,37.9,1323,1037,282,84,0,9,0,0,0,0,0,0,1061,4,0,2022-2023
435,Ignacio Pussetto,ARG,"['MF', 'DF']",Sampdoria,26,1995,1.7,56,55,1,1,0,1,5,0,0,0,0,0,34,0,4,2022-2023
436,Niklas Pyyhtiä,FIN,['MF'],Bologna,18,2003,1.2,53,51,2,1,0,0,0,1,0,0,0,0,41,0,1,2022-2023
437,Fabio Quagliarella,ITA,['FW'],Sampdoria,39,1983,8.9,245,223,20,1,2,5,14,2,0,0,0,0,159,2,11,2022-2023
438,Giacomo Quagliata,ITA,['DF'],Cremonese,22,2000,7.8,338,264,73,5,0,0,54,60,8,3,4,0,221,1,14,2022-2023
439,Adrien Rabiot,FRA,['MF'],Juventus,27,1995,30.5,1191,1153,32,16,2,6,34,15,0,0,0,0,971,6,22,2022-2023
440,Nemanja Radonjić,SRB,"['MF', 'FW']",Torino,26,1996,16.2,473,440,29,1,2,5,76,3,25,17,5,0,298,4,23,2022-2023
441,Ivan Radovanović,SRB,"['MF', 'DF']",Salernitana,33,1988,7.5,265,252,12,12,2,3,0,0,0,0,0,0,214,1,1,2022-2023
442,Ionuț Radu,ROU,['GK'],Cremonese,25,1997,9.0,336,248,84,17,0,0,0,0,0,0,0,0,221,4,0,2022-2023
443,Ștefan Radu,ROU,['FW'],Lazio,35,1986,0.0,7,6,1,0,0,0,0,1,0,0,0,0,6,0,0,2022-2023
444,Antonio Raimondo,ITA,['FW'],Bologna,18,2004,0.2,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,2022-2023
445,Luca Ranieri,ITA,['DF'],Fiorentina,23,1999,5.6,334,322,10,5,0,1,0,5,0,0,0,0,278,2,3,2022-2023
446,Andrea Ranocchia,ITA,['DF'],Monza,34,1988,0.5,19,15,4,1,0,0,0,0,0,0,0,0,16,0,0,2022-2023
447,Filippo Ranocchia,ITA,['MF'],Monza,21,2001,5.9,255,242,13,7,3,9,13,2,4,0,4,0,201,0,6,2022-2023
448,Giacomo Raspadori,ITA,"['FW', 'MF']",Napoli,22,2000,10.1,452,409,43,16,0,6,32,1,19,9,4,0,348,0,14,2022-2023
449,Giacomo Raspadori,ITA,['FW'],Sassuolo,22,2000,0.5,12,9,3,0,0,0,1,0,1,1,0,0,10,0,0,2022-2023
450,Nicola Ravaglia,ITA,['GK'],Sampdoria,33,1988,9.0,325,194,131,32,0,0,0,0,0,0,0,0,213,0,0,2022-2023
451,Ante Rebić,CRO,"['FW', 'MF']",Milan,28,1993,10.9,334,316,15,2,4,1,39,4,4,2,1,0,187,3,16,2022-2023
452,Arkadiusz Reca,POL,['DF'],Spezia,27,1995,24.1,1197,943,250,5,0,9,99,245,0,0,0,0,827,4,45,2022-2023
453,Panagiotis Retsos,GRE,['DF'],Hellas Verona,23,1998,1.4,56,43,12,3,0,1,0,9,0,0,0,0,44,1,1,2022-2023
454,Franck Ribéry,FRA,['MF'],Salernitana,39,1983,0.4,22,21,0,0,0,0,0,0,0,0,0,0,19,1,0,2022-2023
455,Samuele Ricci,ITA,['MF'],Torino,20,2001,23.0,1181,1111,66,52,2,4,31,1,13,12,1,0,1034,4,16,2022-2023
456,Tomás Rincón,VEN,['MF'],Sampdoria,34,1988,28.4,1245,1186,56,36,2,29,21,5,1,0,1,0,1018,3,12,2022-2023
457,Pablo Rodríguez,ESP,"['FW', 'MF']",Lecce,20,2001,0.6,21,18,3,0,0,0,4,1,2,0,1,0,14,0,2,2022-2023
