Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,challenges_Tkl,challenges_Att,challenges_Tkl%,challenges_Lost,Blocks,blocked_Sh,blocked_Pass,Int,Tkl+Int,Clr,Err,Season
548,Matìas Soulé,ARG,"['MF', 'DF']",Roma,21,2003,19.8,26,16,12,7,7,10,23,43.5,13,25,3,22,9,35,25,0,2024-2025
549,Leonardo Spinazzola,ITA,"['DF', 'FW']",Napoli,31,1993,16.9,17,10,6,9,2,10,23,43.5,13,12,1,11,9,26,31,1,2024-2025
550,Marco Sportiello,ITA,['GK'],Milan,32,1992,1.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,2024-2025
551,Filip Stankovic,SRB,['GK'],Venezia,22,2002,15.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,11,2,2024-2025
552,Petar Stojanović,SVN,['MF'],Empoli,28,1995,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2024-2025
553,Gabriel Strefezza,BRA,"['FW', 'MF']",Como,27,1997,29.1,57,39,20,20,17,21,55,38.2,34,24,2,22,13,70,26,0,2024-2025
554,Ibrahim Sulemana,GHA,['MF'],Atalanta,21,2003,3.1,9,4,4,5,0,2,8,25.0,6,2,0,2,0,9,1,0,2024-2025
555,Tomáš Suslov,SVK,"['MF', 'FW']",Hellas Verona,22,2002,23.1,54,38,23,24,7,23,72,31.9,49,30,2,28,18,72,17,1,2024-2025
556,Zion Suzuki,JPN,['GK'],Parma,21,2002,36.8,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,35,4,2024-2025
557,Marin Šverko,CRO,['DF'],Venezia,26,1998,12.4,20,9,14,6,0,10,12,83.3,2,10,5,5,16,36,45,3,2024-2025
558,Mile Svilar,SRB,['GK'],Roma,24,1999,38.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,12,2,2024-2025
559,Michael Svoboda,AUT,['DF'],Venezia,25,1998,14.6,26,14,19,6,1,8,19,42.1,11,19,11,8,22,48,66,2,2024-2025
560,Adrien Tameze,CMR,"['MF', 'DF']",Torino,30,1994,7.2,5,2,2,3,0,1,10,10.0,9,8,5,3,10,15,8,1,2024-2025
561,Mehdi Taremi,IRN,['FW'],Inter,32,1992,9.1,7,1,2,2,3,1,4,25.0,3,11,2,9,0,7,11,0,2024-2025
562,Nuno Tavares,POR,['DF'],Lazio,24,2000,18.7,28,21,15,8,5,14,34,41.2,20,21,3,18,21,49,44,2,2024-2025
563,Loum Tchaouna,FRA,"['FW', 'MF']",Lazio,20,2003,7.3,8,4,2,2,4,3,9,33.3,6,5,1,4,4,12,14,2,2024-2025
564,Jackson Tchatchoua,CMR,"['DF', 'MF']",Hellas Verona,22,2001,35.2,50,31,34,13,3,28,43,65.1,15,21,9,12,14,64,75,2,2024-2025
565,Casper Tengstedt,DEN,['FW'],Hellas Verona,24,2000,16.9,7,5,0,5,2,4,9,44.4,5,5,1,4,4,11,29,0,2024-2025
566,Filippo Terracciano,ITA,"['DF', 'MF']",Milan,21,2003,6.0,9,6,1,6,2,5,10,50.0,5,1,0,1,6,15,11,0,2024-2025
567,Pietro Terracciano,ITA,['GK'],Fiorentina,34,1990,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2024-2025
568,Florian Thauvin,FRA,"['FW', 'MF']",Udinese,31,1993,21.7,20,14,9,8,3,10,25,40.0,15,6,0,6,7,27,10,0,2024-2025
569,Malick Thiaw,GER,['DF'],Milan,22,2001,20.1,24,17,15,6,3,6,10,60.0,4,14,12,2,15,39,76,1,2024-2025
570,Morten Thorsby,NOR,"['MF', 'FW']",Genoa,28,1996,21.1,49,30,19,20,10,17,29,58.6,12,22,1,21,5,54,28,1,2024-2025
571,Khéphren Thuram,FRA,['MF'],Juventus,23,2001,25.8,44,21,16,24,4,18,32,56.3,14,32,10,22,14,58,39,2,2024-2025
572,Marcus Thuram,FRA,['FW'],Inter,26,1997,25.4,18,10,7,5,6,3,14,21.4,11,16,3,13,3,21,15,0,2024-2025
573,Rafael Tolói,ITA,['DF'],Atalanta,33,1990,5.2,10,5,3,5,2,4,11,36.4,7,8,2,6,8,18,11,0,2024-2025
574,Fikayo Tomori,ENG,['DF'],Milan,26,1997,17.7,40,25,21,16,3,17,25,68.0,8,17,12,5,20,60,61,2,2024-2025
575,Luka Topalović,SVN,['MF'],Inter,18,2006,0.1,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,2024-2025
576,Lorenzo Tosto,ITA,['DF'],Empoli,18,2006,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2024-2025
577,Souleymane Touré,FRA,['DF'],Udinese,21,2003,8.1,7,6,4,3,0,4,5,80.0,1,15,6,9,9,16,17,1,2024-2025
578,Stefano Turati,ITA,['GK'],Monza,22,2001,29.7,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,21,2,2024-2025
579,Kacper Urbanski,POL,['MF'],Bologna,19,2004,2.7,5,2,4,0,1,4,6,66.7,2,5,1,4,2,7,5,0,2024-2025
580,Kacper Urbanski,POL,['MF'],Monza,19,2004,5.6,5,3,1,2,2,4,7,57.1,3,7,2,5,2,7,9,0,2024-2025
581,Lautaro Valenti,ARG,['DF'],Parma,25,1999,17.3,17,12,13,3,1,7,9,77.8,2,26,13,13,13,30,94,1,2024-2025
582,Nicolás Valentini,ARG,['DF'],Hellas Verona,23,2001,12.5,35,23,22,12,1,20,31,64.5,11,15,7,8,15,50,97,0,2024-2025
583,Emanuele Valeri,ITA,['DF'],Parma,25,1998,31.9,51,31,33,15,3,30,61,49.2,31,31,10,21,29,80,103,4,2024-2025
584,Álex Valle,ESP,['DF'],Como,20,2004,11.4,26,12,12,12,2,15,21,71.4,6,13,2,11,8,34,42,0,2024-2025
585,Mattia Valoti,ITA,['MF'],Monza,30,1993,0.4,3,3,3,0,0,0,2,0.0,2,2,0,2,0,3,2,0,2024-2025
586,Ignace Van Der Brempt,BEL,['DF'],Como,22,2002,14.0,40,32,27,10,3,24,33,72.7,9,14,5,9,17,57,34,0,2024-2025
587,Devis Vásquez,COL,['GK'],Empoli,26,1998,32.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,21,4,2024-2025
588,Johan Vásquez,MEX,['DF'],Genoa,25,1998,33.8,56,31,24,27,5,26,44,59.1,18,59,31,28,50,106,150,1,2024-2025
589,Matías Vecino,URU,['MF'],Lazio,32,1991,9.7,13,7,3,9,1,4,18,22.2,14,9,3,6,5,18,15,0,2024-2025
590,Danilo Veiga,POR,['DF'],Lecce,21,2002,4.2,8,6,4,4,0,6,13,46.2,7,5,0,5,4,12,14,0,2024-2025
591,Renato Veiga,POR,['DF'],Juventus,21,2003,12.1,17,12,7,9,1,9,14,64.3,5,17,13,4,19,36,81,0,2024-2025
592,Lorenzo Venturino,ITA,"['FW', 'MF']",Genoa,18,2006,1.9,5,3,4,0,1,3,6,50.0,3,3,0,3,0,5,5,0,2024-2025
593,Simone Verdi,ITA,"['MF', 'FW']",Como,32,1992,1.3,2,2,0,1,1,0,2,0.0,2,2,0,2,0,2,2,0,2024-2025
594,Samuele Vignato,ITA,['MF'],Monza,20,2004,5.2,6,3,0,4,2,3,7,42.9,4,1,0,1,0,6,6,0,2024-2025
595,Nicolas Viola,ITA,"['FW', 'MF']",Cagliari,34,1989,14.1,14,7,6,7,1,1,10,10.0,9,5,0,5,3,17,5,0,2024-2025
596,Mattia Viti,ITA,['DF'],Empoli,22,2002,28.6,65,45,42,20,3,34,52,65.4,18,41,18,23,48,113,128,4,2024-2025
597,Vitinha,POR,"['FW', 'MF']",Genoa,24,2000,14.8,23,8,12,6,5,11,30,36.7,19,14,2,12,12,35,22,0,2024-2025
598,Dušan Vlahović,SRB,['FW'],Juventus,24,2000,19.8,4,2,0,1,3,1,5,20.0,4,7,3,4,1,5,9,3,2024-2025
599,Vanja Vlahović,SRB,"['FW', 'MF']",Atalanta,20,2004,0.7,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0,2024-2025
600,Nikola Vlašić,CRO,"['MF', 'FW']",Torino,26,1997,23.5,37,19,11,17,9,12,30,40.0,18,15,3,12,9,46,15,0,2024-2025
601,Alessandro Vogliacco,ITA,['DF'],Genoa,25,1998,7.9,15,3,7,7,1,10,12,83.3,2,11,7,4,9,24,20,0,2024-2025
602,Alessandro Vogliacco,ITA,['DF'],Parma,25,1998,8.6,5,2,5,0,0,3,5,60.0,2,15,10,5,3,8,37,0,2024-2025
603,Mërgim Vojvoda,KVX,['DF'],Torino,29,1995,12.3,18,10,5,9,4,7,14,50.0,7,13,3,10,7,25,24,1,2024-2025
604,Mërgim Vojvoda,KVX,['DF'],Como,29,1995,8.0,9,6,5,4,0,7,9,77.8,2,7,4,3,3,12,18,0,2024-2025
605,Stefan de Vrij,NED,['DF'],Inter,32,1992,19.2,18,12,12,5,1,9,12,75.0,3,19,11,8,23,41,89,0,2024-2025
606,Kyle Walker,ENG,['DF'],Milan,34,1990,7.3,17,9,12,4,1,13,17,76.5,4,9,5,4,9,26,15,1,2024-2025
607,Sebastian Walukiewicz,POL,['DF'],Torino,24,2000,18.5,38,20,18,16,4,23,31,74.2,8,21,8,13,18,56,60,0,2024-2025
608,Sebastian Walukiewicz,POL,['DF'],Empoli,24,2000,2.0,1,0,1,0,0,0,1,0.0,1,3,3,0,1,2,15,0,2024-2025
609,Timothy Weah,USA,"['DF', 'FW']",Juventus,24,2000,18.2,36,19,15,13,8,14,25,56.0,11,25,4,21,14,50,27,2,2024-2025
610,Mateusz Wieteska,POL,['DF'],Cagliari,27,1997,2.0,1,0,0,1,0,1,1,100.0,0,3,2,1,7,8,6,0,2024-2025
611,John Yeboah,ECU,"['FW', 'MF']",Venezia,24,2000,13.6,6,3,1,3,2,1,10,10.0,9,4,0,4,4,10,2,0,2024-2025
612,Kenan Yıldız,TUR,"['FW', 'MF']",Juventus,19,2005,26.7,54,30,13,26,15,18,32,56.3,14,25,0,25,5,59,13,3,2024-2025
613,Mattia Zaccagni,ITA,['FW'],Lazio,29,1995,29.8,38,27,13,21,4,16,32,50.0,16,19,1,18,29,67,22,2,2024-2025
614,Nicola Zalewski,POL,"['DF', 'FW']",Roma,22,2002,5.9,8,6,3,2,3,2,7,28.6,5,7,2,5,4,12,8,2,2024-2025
615,Nicola Zalewski,POL,"['DF', 'MF']",Inter,22,2002,4.8,7,4,3,2,2,4,6,66.7,2,5,1,4,2,9,5,1,2024-2025
616,Andre-Frank Zambo Anguissa,CMR,['MF'],Napoli,28,1995,31.7,42,26,8,28,6,15,34,44.1,19,24,6,18,35,77,40,1,2024-2025
617,Francesco Zampano,ITA,['DF'],Venezia,30,1993,18.2,31,20,19,10,2,14,31,45.2,17,21,1,20,6,37,29,2,2024-2025
618,Nicolò Zaniolo,ITA,['FW'],Fiorentina,25,1999,3.8,3,1,1,2,0,0,4,0.0,4,2,1,1,0,3,2,0,2024-2025
619,Nicolò Zaniolo,ITA,"['FW', 'MF']",Atalanta,25,1999,4.0,0,0,0,0,0,0,2,0.0,2,0,0,0,1,1,0,0,2024-2025
620,Alessandro Zanoli,ITA,"['FW', 'DF']",Genoa,23,2000,19.0,29,20,11,14,4,10,23,43.5,13,20,3,17,12,41,40,0,2024-2025
621,Duván Zapata,COL,['FW'],Torino,33,1991,6.5,7,5,2,0,5,0,3,0.0,3,2,1,1,2,9,7,0,2024-2025
622,Gabriele Zappa,ITA,['DF'],Cagliari,24,1999,34.0,40,23,20,17,3,17,34,50.0,17,42,22,20,23,63,93,1,2024-2025
623,Davide Zappacosta,ITA,['DF'],Atalanta,32,1992,23.0,26,16,15,5,6,20,39,51.3,19,28,6,22,11,37,32,2,2024-2025
624,Oier Zarraga,ESP,['MF'],Udinese,25,1999,10.0,19,13,7,10,2,10,22,45.5,12,9,5,4,2,21,8,0,2024-2025
625,Jordan Zemura,ZIM,['DF'],Udinese,24,1999,15.7,31,14,14,12,5,17,29,58.6,12,17,4,13,16,47,41,0,2024-2025
626,Alessio Zerbin,ITA,['DF'],Venezia,25,1999,16.9,51,28,30,12,9,29,52,55.8,23,28,3,25,15,66,25,1,2024-2025
627,Alessio Zerbin,ITA,"['FW', 'DF']",Napoli,25,1999,0.0,2,1,2,0,0,1,1,100.0,0,0,0,0,0,2,0,0,2024-2025
628,Kevin Zeroli,ITA,['MF'],Monza,19,2005,4.4,6,2,3,3,0,0,1,0.0,1,6,1,5,2,8,11,0,2024-2025
629,Kevin Zeroli,ITA,['MF'],Milan,19,2005,0.1,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,2024-2025
630,Piotr Zieliński,POL,['MF'],Inter,30,1994,10.9,14,10,6,7,1,6,13,46.2,7,10,5,5,6,20,13,1,2024-2025
631,Nadir Zortea,ITA,"['DF', 'MF']",Cagliari,25,1999,30.1,30,14,16,12,2,14,37,37.8,23,11,0,11,19,49,47,2,2024-2025
632,Szymon Żurkowski,POL,['MF'],Empoli,26,1997,1.2,6,4,2,4,0,4,4,100.0,0,3,0,3,1,7,2,0,2024-2025
633,Milan Đurić,BIH,['FW'],Monza,34,1990,14.1,1,1,0,1,0,0,3,0.0,3,6,0,6,2,3,17,0,2024-2025
634,Milan Đurić,BIH,['FW'],Parma,34,1990,3.0,0,0,0,0,0,0,2,0.0,2,3,0,3,0,0,2,0,2024-2025
